,actualPrice,suggPrice,numReviews,avgRating,questions,answers,brand,productCategory,priceDiff,percentSaved,answersPerQuestion,market,sku
1141,5.0,5.0,9.0,4.888888888888889,11.0,74.0,bormioli,Kitchen Tools,0.0,0.0,6.727272727272728,Italy,689943
1142,30.0,30.0,1.0,5.0,5.0,55.0,sur la table,Kitchen Tools,0.0,0.0,11.0,China,984294
1143,34.95,34.95,2.0,5.0,11.0,41.0,granite ware,Food,0.0,0.0,3.727272727272727,USA,1589464
1144,14.95,14.95,4.0,4.25,1.0,7.0,chef’n,Kitchen Tools,0.0,0.0,7.0,China,4250676
1145,9.95,9.95,4.0,5.0,3.0,56.0,wine glass writer,Kitchen Tools,0.0,0.0,18.666666666666668,China,1646157
1146,6.95,6.95,2.0,5.0,4.0,23.0,lodge,Dining & Home,0.0,0.0,5.75,China,2584068
1147,13.0,13.0,2.0,5.0,1.0,50.0,oxo,Kitchen Tools,0.0,0.0,50.0,China,1473776
1148,13.95,13.95,3.0,5.0,1.0,21.0,oxo,Kitchen Tools,0.0,0.0,21.0,China,194278
1149,10.95,10.95,1.0,4.0,2.0,13.0,lodge,Dining & Home,0.0,0.0,6.5,China,3325099
1150,9.95,9.95,20.0,4.95,7.0,78.0,fusionbrands,Kitchen Tools,0.0,0.0,11.142857142857142,China,18176
1151,9.95,9.95,1.0,5.0,2.0,5.0,fusionbrands,Kitchen Tools,0.0,0.0,2.5,China,4489571
1152,17.95,17.95,7.0,4.571428571428571,4.0,54.0,corkcicle,Kitchen Tools,0.0,0.0,13.5,China,1770981
1153,19.95,19.95,10.0,5.0,6.0,66.0,zoku,Kitchen Tools,0.0,0.0,11.0,China,1437094
1154,15.0,15.0,2.0,5.0,3.0,47.0,oxo,Kitchen Tools,0.0,0.0,15.666666666666664,China,1669530
1155,14.95,14.95,1.0,5.0,1.0,25.0,metrokane,Kitchen Tools,0.0,0.0,25.0,China,1690668
1156,6.95,6.95,1.0,5.0,4.0,41.0,sur la table,Food,0.0,0.0,10.25,China,1483452
1157,149.96,280.0,40.0,4.9,12.0,86.0,scanpan,Skillets,130.04,0.4644285714285714,7.166666666666668,Other EMEA,2512572
1158,10.95,10.95,4.0,4.0,2.0,27.0,oxo,Kitchen Tools,0.0,0.0,13.5,China,2419356
1159,12.0,12.0,4.0,4.75,3.0,23.0,vacu vin,Kitchen Tools,0.0,0.0,7.666666666666668,Other EMEA,2475408
1160,12.0,12.0,1.0,5.0,1.0,30.0,oxo,Kitchen Tools,0.0,0.0,30.0,China,2093441
1161,5.0,5.0,2.0,5.0,2.0,20.0,bormioli rocco,Food,0.0,0.0,10.0,Italy,2748192
1162,11.99,20.0,14.0,4.5,3.0,54.0,sur la table,Dining & Home,8.01,0.4005,18.0,Italy,3418308
1163,49.99,149.0,48.0,4.833333333333333,12.0,85.0,greenpan,Skillets,99.01,0.6644966442953021,7.083333333333332,China,876771
1164,11.0,11.0,3.0,5.0,2.0,18.0,oxo,Kitchen Tools,0.0,0.0,9.0,China,1497015
1165,8.0,8.0,1.0,1.0,1.0,20.0,eppicotispai,Other,0.0,0.0,20.0,Italy,1410083
1166,10.0,10.0,1.0,5.0,1.0,6.0,sur la table,Kitchen Tools,0.0,0.0,6.0,India,2622678
1167,8.0,8.0,10.0,4.6,10.0,67.0,fever-tree,Kitchen Tools,0.0,0.0,6.7,USA,1398742
1168,42.0,42.0,1.0,5.0,1.0,2.0,peugeot,Kitchen Tools,0.0,0.0,2.0,China,1860238
1169,14.95,14.95,1.0,1.0,1.0,2.0,cole &amp; mason,Kitchen Tools,0.0,0.0,2.0,China,4129904
1170,26.0,26.0,1.0,5.0,4.0,56.0,zoku,Kitchen Tools,0.0,0.0,14.0,China,1909969
1171,12.0,12.0,1.0,4.0,2.0,5.0,sur la table,Specialty Cookware,0.0,0.0,2.5,USA,3078920
1172,399.95,399.95,1.0,5.0,1.0,14.0,coravin,Kitchen Tools,0.0,0.0,14.0,USA,4712964
1173,14.95,14.95,2.0,4.5,1.0,18.0,oxo,Kitchen Tools,0.0,0.0,18.0,China,1300235
1174,85.0,85.0,1.0,5.0,1.0,2.0,peugeot,Kitchen Tools,0.0,0.0,2.0,China,1860287
1175,29.95,29.95,3.0,2.0,4.0,14.0,chef’n,Kitchen Tools,0.0,0.0,3.5,China,3831872
1176,5.0,5.0,2.0,5.0,2.0,7.0,lékué,Kitchen Tools,0.0,0.0,3.5,China,3079373
1177,7.95,7.95,1.0,5.0,2.0,10.0,oxo,Kitchen Tools,0.0,0.0,5.0,China,194276
1178,14.0,14.0,2.0,1.5,2.0,5.0,sur la table,Kitchen Tools,0.0,0.0,2.5,China,3496494
1179,14.95,14.95,1.0,4.0,1.0,1.0,sur la table,Kitchen Tools,0.0,0.0,1.0,China,3773173
1180,13.0,13.0,2.0,4.0,2.0,19.0,oxo,Kitchen Tools,0.0,0.0,9.5,China,1496330
1181,29.95,29.95,2.0,5.0,3.0,19.0,global,Kitchen Tools,0.0,0.0,6.333333333333332,Japan,937987
1182,9.95,9.95,1.0,1.0,5.0,37.0,sur la table,Kitchen Tools,0.0,0.0,7.4,China,1100650
1183,149.96,610.0,21.0,4.571428571428571,6.0,61.0,zwilling j.a. henckels,Knives,460.04,0.7541639344262294,10.166666666666666,Germany,2923514
1184,399.95,645.0,15.0,4.8,9.0,72.0,global,Knives,245.05,0.3799224806201551,8.0,Japan,1157817
1185,129.96,225.0,3.0,5.0,3.0,26.0,shun,Knives,95.04,0.4224,8.666666666666666,Japan,673863
1186,149.96,215.0,3.0,5.0,5.0,33.0,miyabi,Knives,65.03999999999999,0.3025116279069767,6.6,Japan,4638680
1187,99.96,186.0,29.0,4.965517241379311,5.0,65.0,global,Knives,86.04,0.4625806451612904,13.0,Japan,1749308
1188,234.95,295.0,3.0,5.0,1.0,10.0,global,Knives,60.05000000000001,0.20355932203389834,10.0,Japan,1921659
1189,679.95,1143.0,3.0,4.666666666666667,3.0,20.0,wusthof,Knives,463.05,0.4051181102362204,6.666666666666668,Germany,1773381
1190,159.95,249.0,2.0,5.0,4.0,22.0,global,Knives,89.05000000000003,0.35763052208835344,5.5,Japan,21504
1191,449.95,830.0,1.0,5.0,1.0,6.0,zwilling j.a. henckels,Knives,380.05,0.4578915662650603,6.0,Germany,1291889
1192,299.96,460.0,1.0,5.0,3.0,12.0,zwilling j.a. henckels,Knives,160.04000000000005,0.3479130434782609,4.0,Japan,3842077
1193,349.95,598.0,1.0,5.0,2.0,32.0,zwilling j.a. henckels,Knives,248.05,0.41479933110367895,16.0,Germany,1790294
1194,1199.96,2319.0,1.0,5.0,2.0,7.0,zwilling j.a. henckels,Knives,1119.04,0.4825528244933161,3.5,Japan,1038512
1195,89.95,120.0,8.0,4.875,2.0,55.0,global,Knives,30.05,0.2504166666666666,27.5,Japan,446278
1196,164.95,206.0,7.0,5.0,1.0,31.0,shun,Knives,41.05000000000001,0.19927184466019424,31.0,Japan,1497734
1197,34.99,70.0,5.0,5.0,5.0,78.0,sur la table,Kitchen Tools,35.01,0.5001428571428571,15.6,China,1256247
1198,599.96,1200.0,5.0,4.6,4.0,60.0,global,Knives,600.04,0.5000333333333333,15.0,Japan,1951979
1199,599.95,1174.0,3.0,3.333333333333333,1.0,21.0,wusthof,Knives,574.05,0.48896933560477,21.0,Germany,1236785
1200,299.95,426.0,1.0,5.0,2.0,12.0,shun,Knives,126.05,0.29589201877934274,6.0,Japan,1904432
1201,279.95,350.0,1.0,5.0,2.0,15.0,zwilling j.a. henckels,Knives,70.05000000000001,0.2001428571428572,7.5,Japan,3499373
1202,179.95,225.0,1.0,5.0,2.0,4.0,miyabi,Knives,45.05000000000001,0.20022222222222227,2.0,Japan,4638698
1203,999.95,1465.0,1.0,5.0,1.0,2.0,miyabi,Knives,465.05,0.31744027303754263,2.0,Japan,4638813
1204,499.95,745.0,2.0,5.0,1.0,2.0,miyabi,Knives,245.05,0.3289261744966443,2.0,Japan,3016920
1205,59.96,106.0,12.0,4.916666666666667,1.0,50.0,wusthof,Knives,46.04,0.43433962264150944,50.0,Germany,21278
1206,99.96,200.0,14.0,4.928571428571429,12.0,87.0,miyabi,Knives,100.04,0.5002,7.25,Japan,3016847
1207,169.95,215.0,4.0,5.0,2.0,14.0,miyabi,Knives,45.05000000000001,0.2095348837209303,7.0,Japan,2403285
1208,159.95,159.95,2.0,5.0,5.0,52.0,miyabi,Knives,0.0,0.0,10.4,Japan,1039221
1209,159.95,240.0,99.0,4.828282828282829,21.0,120.0,miyabi,Knives,80.05000000000003,0.33354166666666674,5.7142857142857135,Japan,2403251
1210,89.96,200.0,16.0,4.8125,17.0,74.0,miyabi,Knives,110.04,0.5502,4.352941176470588,Japan,1251180
1211,749.95,1000.0,1.0,5.0,5.0,9.0,wolf gourmet,Knives,250.04999999999995,0.25004999999999994,1.8,Germany,2087823
1212,369.95,816.0,1.0,5.0,3.0,16.0,zwilling j.a. henckels,Knives,446.05,0.5466299019607843,5.333333333333333,Germany,1204379
1213,699.95,1010.0,5.0,4.8,7.0,32.0,miyabi,Knives,310.0499999999999,0.3069801980198019,4.571428571428571,Japan,1039239
1214,699.95,985.0,1.0,5.0,1.0,6.0,miyabi,Knives,285.0499999999999,0.2893908629441624,6.0,Japan,4638631
1215,79.96,180.0,2.0,4.5,3.0,22.0,zwilling j.a. henckels,Knives,100.04,0.5557777777777778,7.333333333333332,Other EMEA,3842051
1216,79.95,160.0,15.0,4.866666666666666,8.0,62.0,zwilling j.a. henckels,Knives,80.05,0.5003124999999999,7.75,Other APAC,1691641
1217,129.95,162.5,5.0,5.0,2.0,44.0,zwilling j.a. henckels,Knives,32.55000000000001,0.2003076923076924,22.0,Germany,4640140
1218,599.95,845.0,2.0,5.0,2.0,14.0,miyabi,Knives,245.04999999999995,0.2899999999999999,7.0,Japan,2403475
1219,239.96,380.0,1.0,5.0,3.0,14.0,zwilling j.a. henckels,Knives,140.04,0.3685263157894737,4.666666666666667,Japan,2138840
1220,299.95,661.0,2.0,5.0,1.0,14.0,wusthof,Knives,361.05,0.5462178517397882,14.0,Germany,4636510
1221,149.96,250.0,20.0,5.0,11.0,77.0,miyabi,Knives,100.04,0.40016,7.0,Japan,1039189
1222,124.95,159.0,1.0,5.0,2.0,21.0,global,Knives,34.05,0.2141509433962264,10.5,Japan,17694
1223,99.96,225.0,12.0,5.0,4.0,62.0,global,Knives,125.04,0.5557333333333334,15.5,Japan,19786
1224,279.95,576.0,7.0,4.428571428571429,2.0,43.0,wusthof,Knives,296.05,0.5139756944444445,21.5,Germany,1236876
1225,499.95,745.0,2.0,5.0,3.0,11.0,miyabi,Knives,245.05,0.3289261744966443,3.6666666666666665,Japan,1251297
1226,249.95,500.5,1.0,5.0,2.0,6.0,zwilling j.a. henckels,Knives,250.55,0.5005994005994007,3.0,Germany,4640181
1227,99.96,299.0,13.0,5.0,3.0,58.0,wusthof,Knives,199.04,0.665685618729097,19.33333333333333,Germany,1351758
1228,44.95,54.0,11.0,4.818181818181818,3.0,66.0,victorinox,Knives,9.049999999999997,0.16759259259259254,22.0,Other EMEA,1963859
1229,149.95,298.0,17.0,4.647058823529412,5.0,55.0,wusthof,Knives,148.05,0.4968120805369128,11.0,Germany,1038504
1230,79.95,100.0,1.0,5.0,1.0,5.0,zwilling j.a. henckels,Knives,20.05,0.2005,5.0,Germany,3897675
1231,219.95,280.0,5.0,4.8,2.0,30.0,global,Knives,60.05000000000001,0.21446428571428572,15.0,Japan,127456
1232,139.96,308.0,1.0,5.0,1.0,20.0,wusthof,Knives,168.04,0.5455844155844155,20.0,Germany,2563021
1233,139.95,175.0,12.0,4.75,9.0,68.0,miyabi,Knives,35.05000000000001,0.20028571428571434,7.5555555555555545,Japan,1669027
1234,129.95,165.0,5.0,4.8,3.0,54.0,global,Knives,35.05000000000001,0.2124242424242425,18.0,Japan,446260
1235,199.95,330.0,5.0,5.0,3.0,54.0,global,Knives,130.05,0.3940909090909091,18.0,Japan,1262286
1236,249.95,499.0,18.0,4.27777777777778,8.0,64.0,wusthof,Knives,249.05,0.4990981963927856,8.0,Germany,693341
1237,129.95,162.0,1.0,5.0,1.0,15.0,wusthof,Knives,32.05000000000001,0.1978395061728396,15.0,Germany,567537
1238,129.95,160.0,5.0,4.2,1.0,12.0,miyabi,Knives,30.050000000000008,0.18781250000000008,12.0,Japan,2403368
1239,179.95,225.0,1.0,5.0,1.0,5.0,miyabi,Knives,45.05000000000001,0.20022222222222227,5.0,Japan,4638706
1240,119.96,202.0,2.0,5.0,1.0,15.0,wusthof,Knives,82.04,0.40613861386138617,15.0,Germany,1761261
1241,149.95,189.0,2.0,5.0,4.0,17.0,global,Knives,39.05000000000001,0.20661375661375667,4.25,Japan,683425
1242,119.95,152.0,1.0,5.0,1.0,12.0,wusthof,Knives,32.05,0.2108552631578947,12.0,Germany,595405
1243,119.95,150.0,1.0,5.0,1.0,17.0,miyabi,Knives,30.05,0.2003333333333333,17.0,Japan,2421212
1244,349.95,349.95,1.0,5.0,1.0,5.0,zwilling j.a. henckels,Knives,0.0,0.0,5.0,Japan,3621521
1245,69.99,211.0,21.0,4.476190476190476,11.0,73.0,j.a. henckels international&lt;,Knives,141.01,0.6682938388625592,6.636363636363638,Other EMEA,3823820
1246,69.95,91.0,4.0,4.25,2.0,53.0,wusthof,Knives,21.05,0.2313186813186813,26.5,Germany,1398163
1247,169.95,207.0,6.0,5.0,3.0,55.0,shun,Knives,37.05000000000001,0.17898550724637688,18.33333333333333,Japan,2293256
1248,169.95,271.0,5.0,5.0,4.0,53.0,wusthof,Knives,101.05,0.3728782287822879,13.25,Germany,932509
1249,329.95,738.0,8.0,3.75,3.0,53.0,wusthof,Knives,408.05,0.5529132791327913,17.666666666666668,Germany,1503531
1250,109.95,140.0,2.0,5.0,3.0,28.0,miyabi,Knives,30.05,0.21464285714285716,9.333333333333334,Japan,1251172
1251,99.96,212.0,14.0,4.928571428571429,1.0,50.0,zwilling j.a. henckels,Knives,112.04,0.5284905660377359,50.0,Germany,3555844
1252,179.95,179.95,4.0,5.0,5.0,62.0,dubost laguiole,Knives,0.0,0.0,12.4,France,1189919
1253,239.96,380.0,18.0,4.777777777777779,11.0,89.0,zwilling j.a. henckels,Knives,140.04,0.3685263157894737,8.090909090909092,Japan,180374
1254,149.96,215.0,19.0,4.7368421052631575,2.0,53.0,zwilling j.a. henckels,Knives,65.03999999999999,0.3025116279069767,26.5,Japan,3499381
1255,79.96,215.0,9.0,4.5555555555555545,5.0,75.0,demeyere,Specialty Cookware,135.04000000000002,0.6280930232558141,15.0,Other EMEA,1251263
1256,34.99,79.99,11.0,4.818181818181818,8.0,81.0,cuisinart,Knives,44.99999999999999,0.5625703212901613,10.125,China,2294999
1257,139.95,177.0,2.0,5.0,1.0,23.0,wusthof,Knives,37.05000000000001,0.20932203389830514,23.0,Germany,595496
1258,139.95,177.0,5.0,4.8,2.0,25.0,wusthof,Knives,37.05000000000001,0.20932203389830514,12.5,Germany,676221
1259,89.95,115.0,2.0,5.0,1.0,25.0,miyabi,Knives,25.05,0.21782608695652173,25.0,Japan,1251164
1260,40.0,40.0,1.0,5.0,3.0,14.0,swissmar,Kitchen Tools,0.0,0.0,4.666666666666667,Other APAC,2391332
1261,119.95,175.0,9.0,4.888888888888889,2.0,53.0,miyabi,Knives,55.05,0.31457142857142856,26.5,Japan,1251271
1262,64.95,85.0,9.0,5.0,1.0,43.0,global,Knives,20.05,0.23588235294117646,43.0,Japan,517425
1263,199.96,440.0,20.0,4.8,21.0,93.0,zwilling j.a. henckels,Knives,240.04,0.5455454545454546,4.428571428571429,Japan,2138808
1264,229.95,313.0,6.0,5.0,5.0,19.0,shun,Knives,83.05000000000003,0.26533546325878604,3.8,China,1372465
1265,249.95,473.0,3.0,5.0,1.0,7.0,global,Knives,223.05,0.4715644820295983,7.0,Japan,3902822
1266,239.95,299.0,2.0,5.0,2.0,9.0,global,Knives,59.05000000000001,0.19749163879598666,4.5,Japan,683466
1267,239.95,340.0,1.0,4.0,1.0,19.0,miyabi,Knives,100.05,0.29426470588235304,19.0,Japan,3842242
1268,79.96,165.0,4.0,5.0,5.0,61.0,global,Knives,85.04,0.5153939393939394,12.2,Japan,496380
1269,59.95,76.0,4.0,4.75,2.0,52.0,wusthof,Knives,16.049999999999994,0.21118421052631572,26.0,Germany,592907
1270,124.95,159.0,3.0,5.0,1.0,13.0,global,Knives,34.05,0.2141509433962264,13.0,Japan,1921618
1271,109.95,137.0,3.0,5.0,1.0,24.0,wusthof,Knives,27.05,0.19744525547445252,24.0,Germany,13626
1272,109.95,137.0,5.0,5.0,1.0,45.0,wusthof,Knives,27.05,0.19744525547445252,45.0,Germany,1909738
1273,99.95,99.95,1.0,5.0,1.0,3.0,ferrum,Knives,0.0,0.0,3.0,USA,4155743
1274,299.95,508.0,1.0,4.0,2.0,17.0,wusthof,Knives,208.05,0.4095472440944882,8.5,Germany,4636502
1275,159.96,250.0,3.0,3.6666666666666665,1.0,16.0,zwilling j.a. henckels,Knives,90.03999999999998,0.36016,16.0,Japan,180385
1276,199.95,240.0,4.0,5.0,5.0,47.0,miyabi,Knives,40.05000000000001,0.16687500000000005,9.4,Japan,1669043
1277,159.96,250.0,1.0,5.0,1.0,6.0,zwilling j.a. henckels,Knives,90.03999999999998,0.36016,6.0,Japan,1551597
1278,199.95,281.5,2.0,5.0,2.0,30.0,zwilling j.a. henckels,Knives,81.55000000000003,0.28969804618117234,15.0,Germany,4640173
1279,99.95,120.0,4.0,4.0,1.0,37.0,wusthof,Knives,20.05,0.1670833333333333,37.0,Germany,13636
1280,99.95,125.0,5.0,4.8,1.0,32.0,miyabi,Knives,25.05,0.2004,32.0,Japan,2403376
1281,99.95,210.0,1.0,5.0,1.0,2.0,global,Knives,110.05,0.524047619047619,2.0,Japan,3494416
1282,49.96,100.0,1.0,5.0,2.0,22.0,zwilling j.a. henckels,Knives,50.04,0.5004,11.0,Germany,3897642
1283,39.95,50.0,1.0,5.0,1.0,1.0,zwilling j.a. henckels,Knives,10.049999999999997,0.201,1.0,Germany,3897592
1284,64.95,84.0,3.0,4.333333333333333,1.0,29.0,wusthof,Knives,19.05,0.22678571428571426,29.0,Germany,13606
1285,47.95,63.0,1.0,5.0,1.0,24.0,wusthof,Knives,15.049999999999995,0.23888888888888885,24.0,Germany,591578
1286,169.95,259.0,3.0,4.666666666666667,4.0,12.0,global,Knives,89.05000000000003,0.3438223938223939,3.0,Japan,18806
1287,64.95,78.0,2.0,5.0,1.0,13.0,victorinox,Knives,13.049999999999995,0.16730769230769227,13.0,Other EMEA,3902814
1288,179.95,225.0,3.0,5.0,2.0,28.0,global,Knives,45.05000000000001,0.20022222222222227,14.0,Japan,20139
1289,179.95,265.0,1.0,5.0,1.0,10.0,miyabi,Knives,85.05000000000003,0.3209433962264152,10.0,Japan,2192771
1290,169.95,303.0,1.0,5.0,2.0,13.0,zwilling j.a. henckels,Knives,133.05,0.4391089108910892,6.5,Germany,1204353
1291,169.95,215.0,2.0,5.0,1.0,6.0,miyabi,Knives,45.05000000000001,0.2095348837209303,6.0,Japan,2403350
1292,164.95,263.0,5.0,4.6,7.0,58.0,shun,Knives,98.05,0.3728136882129278,8.285714285714286,Japan,673897
1293,17.95,23.0,14.0,4.5,1.0,50.0,wusthof,Knives,5.050000000000002,0.2195652173913044,50.0,Germany,592873
1294,199.95,299.0,1.0,5.0,4.0,39.0,wusthof,Knives,99.05,0.3312709030100335,9.75,Germany,2046373
1295,19.95,25.0,2.0,4.5,1.0,25.0,zwilling j.a. henckels,Knives,5.050000000000002,0.20200000000000004,25.0,Germany,3897568
1296,19.95,19.95,2.0,5.0,1.0,4.0,boska,Knives,0.0,0.0,4.0,China,4136024
1297,169.95,212.0,3.0,5.0,1.0,9.0,wusthof,Knives,42.05000000000001,0.19834905660377364,9.0,Germany,275270
1298,119.96,190.0,6.0,5.0,3.0,32.0,zwilling j.a. henckels,Knives,70.04,0.3686315789473685,10.666666666666666,Japan,180386
1299,119.96,190.0,2.0,5.0,1.0,20.0,zwilling j.a. henckels,Knives,70.04,0.3686315789473685,20.0,Japan,2138873
1300,149.95,187.0,3.0,5.0,4.0,37.0,wusthof,Knives,37.05000000000001,0.19812834224598933,9.25,Germany,3084720
1301,64.95,112.0,14.0,4.642857142857143,6.0,59.0,wusthof,Knives,47.05,0.4200892857142857,9.833333333333334,Germany,592923
1302,139.95,177.0,1.0,5.0,2.0,17.0,wusthof,Knives,37.05000000000001,0.20932203389830514,8.5,Germany,151761
1303,139.95,177.0,1.0,4.0,1.0,11.0,wusthof,Knives,37.05000000000001,0.20932203389830514,11.0,Germany,443341
1304,139.95,236.0,8.0,5.0,6.0,61.0,wusthof,Knives,96.05,0.4069915254237289,10.166666666666666,Germany,1279181
1305,139.95,175.0,2.0,5.0,2.0,19.0,miyabi,Knives,35.05000000000001,0.20028571428571434,9.5,Japan,1039155
1306,139.95,170.0,1.0,5.0,1.0,7.0,zwilling j.a. henckels,Knives,30.050000000000008,0.17676470588235302,7.0,Japan,3499399
1307,84.95,110.0,3.0,5.0,3.0,18.0,global,Knives,25.05,0.2277272727272727,6.0,Japan,21935
1308,169.95,212.0,1.0,5.0,1.0,13.0,wusthof,Knives,42.05000000000001,0.19834905660377364,13.0,Germany,462606
1309,129.95,163.0,4.0,5.0,5.0,33.0,zwilling j.a. henckels,Knives,33.05000000000001,0.2027607361963191,6.6,Germany,1706431
1310,109.95,137.0,2.0,5.0,3.0,24.0,wusthof,Knives,27.05,0.19744525547445252,8.0,Germany,16602
1311,129.95,219.0,3.0,5.0,2.0,30.0,wusthof,Knives,89.05000000000003,0.4066210045662101,15.0,Germany,3325081
1312,64.95,78.0,3.0,4.666666666666667,1.0,34.0,victorinox,Knives,13.049999999999995,0.16730769230769227,34.0,Other EMEA,1356476
1313,79.95,105.0,4.0,5.0,1.0,34.0,global,Knives,25.05,0.2385714285714285,34.0,Japan,20137
1314,69.95,90.0,3.0,5.0,3.0,26.0,global,Knives,20.05,0.2227777777777777,8.666666666666666,Japan,658161
1315,119.95,211.0,6.0,2.833333333333333,2.0,57.0,wusthof,Knives,91.05,0.4315165876777251,28.5,Germany,534149
1316,59.96,138.0,4.0,4.5,1.0,11.0,zwilling j.a. henckels,Knives,78.03999999999998,0.5655072463768115,11.0,Germany,3555810
1317,79.95,100.0,1.0,5.0,1.0,5.0,zwilling j.a. henckels,Knives,20.05,0.2005,5.0,Germany,4640165
1318,29.95,29.95,1.0,5.0,1.0,4.0,zwilling j.a. henckels,Knives,0.0,0.0,4.0,Other APAC,3827730
1319,109.95,138.0,1.0,5.0,1.0,4.0,wusthof,Knives,28.05,0.20326086956521736,4.0,Germany,2563070
1320,109.95,125.0,1.0,5.0,3.0,26.0,miyabi,Knives,15.049999999999995,0.12039999999999998,8.666666666666666,Japan,1669035
1321,9.95,9.95,2.0,3.5,1.0,18.0,sur la table,Knives,0.0,0.0,18.0,China,3436623
1322,13.95,13.95,3.0,4.333333333333333,1.0,10.0,sur la table,Knives,0.0,0.0,10.0,China,3562667
1323,99.96,194.0,2.0,4.5,3.0,26.0,zwilling j.a. henckels,Knives,94.04,0.4847422680412372,8.666666666666666,Germany,3434859
1324,139.95,213.0,4.0,5.0,1.0,28.0,zwilling j.a. henckels,Knives,73.05000000000003,0.3429577464788733,28.0,Germany,3434842
1325,99.95,125.0,4.0,5.0,2.0,37.0,zwilling j.a. henckels,Knives,25.05,0.2004,18.5,Germany,2192573
1326,24.95,60.0,10.0,4.2,2.0,56.0,wusthof,Knives,35.05,0.5841666666666666,28.0,China,2563088
1327,47.95,63.0,3.0,5.0,4.0,51.0,wusthof,Knives,15.049999999999995,0.23888888888888885,12.75,Germany,923193
1328,94.95,127.0,20.0,4.35,4.0,63.0,wusthof,Knives,32.05,0.2523622047244094,15.75,Germany,1207109
1329,114.95,220.0,3.0,5.0,2.0,29.0,global,Knives,105.05,0.4775,14.5,Japan,19594
1330,89.95,138.0,13.0,4.9230769230769225,4.0,57.0,wusthof,Knives,48.05,0.3481884057971014,14.25,Germany,2193712
1331,109.95,140.0,1.0,5.0,2.0,30.0,global,Knives,30.05,0.21464285714285716,15.0,Japan,19787
1332,84.95,110.0,6.0,5.0,3.0,53.0,global,Knives,25.05,0.2277272727272727,17.666666666666668,Japan,21897
1333,79.95,88.0,3.0,5.0,1.0,14.0,zwilling j.a. henckels,Knives,8.049999999999997,0.0914772727272727,14.0,Germany,1204338
1334,19.95,30.0,15.0,4.133333333333334,2.0,51.0,wusthof,Knives,10.05,0.335,25.5,Germany,16209
1335,19.95,19.95,2.0,5.0,3.0,30.0,sur la table,Knives,0.0,0.0,10.0,China,3436722
1336,24.95,32.0,6.0,4.833333333333333,1.0,49.0,zwilling j.a. henckels,Knives,7.050000000000002,0.2203125,49.0,Germany,1204262
1337,69.95,75.0,2.0,5.0,2.0,39.0,zwilling j.a. henckels,Knives,5.049999999999997,0.0673333333333333,19.5,Germany,2472819
1338,64.95,86.0,1.0,5.0,2.0,16.0,wusthof,Knives,21.05,0.2447674418604651,8.0,Germany,2563062
1339,32.95,40.0,1.0,5.0,1.0,18.0,victorinox,Knives,7.049999999999998,0.17624999999999993,18.0,Other EMEA,1963842
1340,59.96,106.0,6.0,5.0,3.0,59.0,wusthof,Knives,46.04,0.43433962264150944,19.666666666666668,Germany,13610
1341,109.95,147.0,22.0,4.954545454545454,3.0,62.0,wusthof,Knives,37.05,0.2520408163265306,20.666666666666668,Germany,3084738
1342,49.96,125.0,9.0,5.0,1.0,50.0,zwilling j.a. henckels,Knives,75.03999999999998,0.60032,50.0,Germany,1921568
1343,49.96,91.0,2.0,5.0,1.0,20.0,wusthof,Knives,41.04,0.450989010989011,20.0,Germany,3554151
1344,44.95,54.0,1.0,5.0,1.0,7.0,victorinox,Knives,9.049999999999997,0.16759259259259254,7.0,Other EMEA,1963883
1345,42.95,56.0,6.0,4.5,1.0,50.0,wusthof,Knives,13.049999999999995,0.23303571428571426,50.0,Germany,1534262
1346,34.95,44.0,4.0,5.0,1.0,9.0,wusthof,Knives,9.049999999999997,0.2056818181818181,9.0,Germany,3325024
1347,8.5,10.0,4.0,4.75,1.0,29.0,victorinox,Knives,1.5,0.15,29.0,Other EMEA,2028132
1348,94.96,169.99,9.0,4.888888888888889,3.0,46.0,kitchenaid,Other,75.03000000000002,0.4413789046414496,15.333333333333336,Italy,2799963
1349,10.0,10.0,1.0,2.0,1.0,1.0,sur la table,Knives,0.0,0.0,1.0,India,4049003
1350,679.96,1290.0,3.0,5.0,2.0,12.0,zwilling j.a. henckels,Knives,610.04,0.4728992248062015,6.0,Japan,1551613
1351,109.95,138.0,5.0,5.0,1.0,28.0,zwilling j.a. henckels,Knives,28.05,0.20326086956521736,28.0,Germany,2472827
1352,64.95,84.0,1.0,4.0,1.0,34.0,wusthof,Knives,19.05,0.22678571428571426,34.0,Germany,19376
1353,119.96,190.0,3.0,4.333333333333333,1.0,13.0,zwilling j.a. henckels,Knives,70.04,0.3686315789473685,13.0,Japan,1551555
1354,279.96,440.0,1.0,5.0,1.0,1.0,zwilling j.a. henckels,Knives,160.04000000000005,0.3637272727272728,1.0,Japan,903930
1355,24.95,32.0,1.0,4.0,1.0,2.0,zwilling j.a. henckels,Knives,7.050000000000002,0.2203125,2.0,Germany,3897584
1356,135.96,315.0,12.0,4.583333333333333,7.0,83.0,zwilling j.a. henckels,Knives,179.04,0.5683809523809523,11.857142857142858,Japan,1551563
1357,219.95,279.0,1.0,4.0,2.0,2.0,global,Knives,59.05000000000001,0.2116487455197133,1.0,Japan,3493988
1358,39.95,55.0,2.0,5.0,1.0,9.0,wusthof,Knives,15.049999999999995,0.2736363636363636,9.0,Germany,3324985
