sku,actualPrice,suggPrice,numReviews,avgRating,questions,answers,brand,productCategory,priceDiff,percentSaved,answersPerQuestion,market,percentSaved_Dev_productCategory,priceDiff_Dev_productCategory,actualPrice_Dev_productCategory,twoPlusReviews,France,Germany,India,Italy,Japan,Other APAC,Other Americas,Other EMEA,USA,percentSaved_Dev_market,priceDiff_Dev_market,actualPrice_Dev_market,suggPrice_Dev_market
1953843,99.96,195.0,63.0,4.507936507936508,49.0,229.0,le creuset,Outdoor,95.04,0.4873846153846154,4.673469387755102,France,1.5584251485959135,1.2988660757270918,0.10260010894974488,1,1,0,0,0,0,0,0,0,0,1.849343354824767,0.41617454555087663,-0.33011736289295707,-0.062000532634455804
819631,119.96,229.95,67.0,4.925373134328358,23.0,94.0,all-clad,Saucepans,109.99,0.4783213742117852,4.086956521739131,USA,0.9922937173987241,1.0473975327451708,-0.3353673070510153,1,0,0,0,0,0,0,0,0,1,2.521137689306863,1.0072154992669629,0.09988293174292978,0.37391596769805807
4711941,79.96,170.0,2.0,3.0,6.0,23.0,greenpan,Skillets,90.04,0.5296470588235295,3.8333333333333335,China,0.8563606844712682,0.45051149322467293,-0.4935346697333843,1,0,0,0,0,0,0,0,0,0,1.8643901777970848,0.7515023839969092,0.0477301271127254,0.3099228679736328
2083632,379.95,515.0,16.0,4.5625,13.0,79.0,le creuset,Dutch Ovens & Braisers,135.05,0.26223300970873786,6.0769230769230775,France,-0.22901827335993655,0.4511749430171542,1.238447115574943,1,1,0,0,0,0,0,0,0,0,0.6154114031463023,0.8113323113884539,1.2656738279681738,1.1950691267275817
1855733,1999.95,2795.0,1.0,5.0,3.0,35.0,all-clad,Cookware Sets,795.05,0.28445438282647584,11.666666666666664,USA,-1.0722919996357576,1.2182995467108961,2.7155832948555876,0,0,0,0,0,0,0,0,0,1,1.2864526478035028,8.869469748089806,8.684170523976038,9.12205890157817
3822418,499.96,910.0,22.0,4.2727272727272725,8.0,66.0,greenpan,Cookware Sets,410.04,0.4505934065934066,8.25,China,0.22525210321997974,-0.3471293412576767,-0.5505701329957479,1,0,0,0,0,0,0,0,0,0,1.4780451816632956,4.582377163231619,2.7458135626017772,3.576714394026604
1269042,169.95,230.0,9.0,4.888888888888889,10.0,70.0,le creuset,Skillets,60.05000000000001,0.2610869565217392,7.0,France,-0.3573735274677811,-0.12228438742695598,0.8654783472118391,1,1,0,0,0,0,0,0,0,0,0.6091305168007863,0.07059668434975627,0.0687876888887871,0.07549146135826705
2913564,1299.96,1969.95,1.0,5.0,3.0,6.0,mauviel,Cookware Sets,669.99,0.34010507880910684,2.0,France,-0.6376606243281745,0.7098126587616229,1.1913899749256838,0,1,0,0,0,0,0,0,0,0,1.0421853269556025,6.094653862429532,6.509232003274968,6.910611317005071
3078201,79.96,187.0,110.0,4.663636363636363,20.0,101.0,scanpan,Skillets,107.04,0.5724064171122994,5.05,Other EMEA,1.0496079151314635,0.7752040564483372,-0.4935346697333843,1,0,0,0,0,0,0,0,1,0,1.4883833584780306,-0.003498390882285989,-0.2721262108565566,-0.19714276491527516
2393395,419.96,1015.0,21.0,4.809523809523808,13.0,83.0,sur la table,Cookware Sets,595.04,0.5862463054187191,6.384615384615384,China,1.284699877229986,0.40507019712882214,-0.724766143787891,1,0,0,0,0,0,0,0,0,0,2.140997710657682,6.797101644976684,2.2318929082229104,4.040245624074661
2758415,59.96,120.0,270.0,4.718518518518519,19.0,129.0,all-clad,Skillets,60.04,0.5003333333333333,6.7894736842105265,China,0.7238798312026786,-0.1224753830523819,-0.795571121993685,1,0,0,0,0,0,0,0,0,0,1.7211303682665973,0.392357873443655,-0.0807500364819913,0.08919371080789144
2091429,59.96,175.0,56.0,4.589285714285714,32.0,149.0,sur la table,Dutch Ovens & Braisers,115.04,0.6573714285714285,4.65625,China,2.0933138385521977,0.19943416320338814,-1.2760986636411502,1,0,0,0,0,0,0,0,0,0,2.488595002550771,1.0507894761246208,-0.0807500364819913,0.3319957836902069
198613,19.96,35.0,32.0,4.65625,10.0,80.0,le creuset,Dutch Ovens & Braisers,15.04,0.4297142857142857,8.0,China,0.755313107352656,-1.0586406984346228,-1.590426708794573,1,0,0,0,0,0,0,0,0,0,1.376006330228078,-0.14635889238622596,-0.3377103636714248,-0.2860458563738688
1669332,999.95,1950.0,12.0,5.0,17.0,85.0,le creuset,Cookware Sets,950.05,0.4872051282051282,5.0,France,0.5111892803838981,1.8485207815752602,0.538133159953798,1,1,0,0,0,0,0,0,0,0,1.8483596844439982,8.860659458542301,4.799337667154935,6.832240880429219
4140687,999.95,1824.0,7.0,4.857142857142857,6.0,33.0,scanpan,Cookware Sets,824.05,0.4517817982456141,5.5,Other EMEA,0.23453343005844757,1.3362119067822933,0.538133159953798,1,0,0,0,0,0,0,0,1,0,0.9554904106403881,2.7092256017997918,1.2034350733432404,1.6946468655500568
1035534,169.96,285.0,42.0,4.785714285714286,15.0,95.0,le creuset,Saucepans,115.04,0.4036491228070176,6.333333333333332,France,0.6481552939415048,1.1387935935659295,0.350222875793432,1,1,0,0,0,0,0,0,0,0,1.3904352361335093,0.6137040460945293,0.06884468346683861,0.2915503090611173
4711925,99.96,220.0,1.0,5.0,3.0,10.0,greenpan,Skillets,120.04,0.5456363636363637,3.333333333333333,China,0.9286229680723168,1.0234983695017277,-0.1914982174730835,0,0,0,0,0,0,0,0,0,0,1.9425318920864414,1.110646894550163,0.17621029070744215,0.5306520251393742
3078177,47.99,130.0,35.0,4.4,19.0,95.0,greenpan,Outdoor,82.00999999999998,0.6308461538461537,5.0,China,2.2645262095956116,1.033326292142527,-0.4539142404320721,1,0,0,0,0,0,0,0,0,0,2.358962697501124,0.6553713700054877,-0.15764541439342927,0.1333395422410397
3573656,129.96,225.0,106.0,4.679245283018868,19.0,94.0,all-clad,Skillets,95.04,0.4224,4.947368421052632,China,0.37166685501449537,0.5460093059375154,0.26155646091736795,1,0,0,0,0,0,0,0,0,0,1.3402605094305617,0.8113598024224514,0.36893053609951737,0.5527249408559483
3078300,149.96,280.0,40.0,4.9,12.0,86.0,scanpan,Skillets,130.04,0.4644285714285714,7.166666666666668,Other EMEA,0.5616113575097237,1.2144939949274123,0.5635929131776688,1,0,0,0,0,0,0,0,1,0,1.0113610637907915,0.08351943569152435,-0.1598540232306196,-0.08966785005072057
3497534,69.96,200.0,3.0,5.0,2.0,52.0,scanpan,Saute Pans,130.04000000000002,0.6502000000000001,26.0,Other EMEA,1.1510279645759807,0.15124544443532414,-1.040163046049712,1,0,0,0,0,0,0,0,1,0,1.832058240913893,0.08351943569152445,-0.288165094803119,-0.18211938971915462
1202217,529.95,757.0,2.0,5.0,5.0,44.0,staub,Dutch Ovens & Braisers,227.04999999999995,0.2999339498018493,8.8,France,-0.007439961436961815,1.6086038157241236,2.417177284900279,1,1,0,0,0,0,0,0,0,0,0.8220294925423665,1.7199680138892557,2.120592498739165,2.1457280566201224
2006732,499.96,1000.0,16.0,4.8125,15.0,88.0,scanpan,Cookware Sets,500.04,0.5000399999999999,5.866666666666666,Other EMEA,0.6114294998744627,0.018805569308728273,-0.5505701329957479,1,0,0,0,0,0,0,0,1,0,1.1686844968215866,1.483371428400648,0.4015069148990654,0.7423960069651859
3555588,1199.96,1545.0,1.0,5.0,2.0,4.0,mauviel,Cookware Sets,345.04,0.22332686084142392,2.0,France,-1.5496973308790485,-0.6114156655556359,0.9736449614355048,0,1,0,0,0,0,0,0,0,0,0.4021882282103526,2.8852933023465357,5.939286222760974,5.24126209279914
4156485,199.96,429.0,27.0,4.888888888888889,7.0,86.0,staub,Dutch Ovens & Braisers,229.04,0.5338927738927739,12.285714285714285,France,1.3675974029767526,1.6336395054707205,-0.17595050560417072,1,1,0,0,0,0,0,0,0,0,2.1042289579039544,1.7396221991933496,0.23982841762103674,0.8572316557740342
1433705,55.96,119.95,16.0,4.625,18.0,84.0,sur la table,Other,63.99,0.5334722801167153,4.666666666666667,China,1.798501246281593,0.6519556310938359,-0.3892383342328749,1,0,0,0,0,0,0,0,0,0,1.8830845083439491,0.4396452339998335,-0.10644606920093466,0.08897298165072572
3720059,64.96,175.0,35.0,4.771428571428571,12.0,106.0,sur la table,Dutch Ovens & Braisers,110.04,0.6288,8.833333333333334,China,1.9253920600381995,0.13653042012148758,-1.2368076579969725,1,0,0,0,0,0,0,0,0,0,2.3489628900604735,0.9909320576990784,-0.048629995583312165,0.3319957836902069
4140760,249.96,490.0,5.0,4.8,4.0,29.0,scanpan,Saute Pans,240.04,0.4898775510204082,7.25,Other EMEA,0.48537336041729184,1.3039755472601808,0.5771541590111386,1,0,0,0,0,0,0,0,1,0,1.1237890397841679,0.49969164974018276,0.0005348162350047115,0.1530174415789188
2184091,149.96,305.0,17.0,4.411764705882354,12.0,65.0,all-clad,Skillets,155.04,0.508327868852459,5.416666666666668,USA,0.7600104447411739,1.6919830584916244,0.5635929131776688,1,0,0,0,0,0,0,0,0,1,2.7122407224537324,1.5242425536993762,0.23686697302346496,0.6298751603795663
184408,199.96,379.95,11.0,4.909090909090909,6.0,62.0,all-clad,Saucepans,179.98999999999995,0.4737202263455718,10.333333333333334,USA,0.9710886279179062,2.314273623329941,0.7615769855001002,1,0,0,0,0,0,0,0,0,1,2.4918342560428277,1.8105871709710455,0.4651737084910235,0.8854933015052029
822312,1149.95,1700.0,1.0,5.0,7.0,44.0,all-clad,Cookware Sets,550.05,0.3235588235294117,6.285714285714287,USA,-0.7668867114672966,0.22214340128012702,0.8647506801890664,0,0,0,0,0,0,0,0,0,1,1.5354979734015595,6.057668897125515,4.802956021027543,5.387544364786013
15636,339.95,460.0,21.0,5.0,8.0,64.0,le creuset,Dutch Ovens & Braisers,120.05,0.2609782608695652,8.0,France,-0.23639276134311518,0.2624637137714524,0.9241190704215203,1,1,0,0,0,0,0,0,0,0,0.6085348157937988,0.6631851859807143,1.0376955157625765,0.9790102790247316
904524,339.95,339.95,4.0,4.5,14.0,87.0,le creuset,Dutch Ovens & Braisers,0.0,0.0,6.2142857142857135,France,-1.7702304414978853,-1.24785515762498,0.9241190704215203,1,1,0,0,0,0,0,0,0,0,-0.8217433019826269,-0.5224856410325611,1.0376955157625765,0.5074127396296921
2755999,999.95,1344.0,4.0,5.0,5.0,10.0,demeyere,Cookware Sets,344.04999999999984,0.2559895833333333,2.0,Other EMEA,-1.2946017970805266,-0.615440949571867,0.538133159953798,1,0,0,0,0,0,0,0,1,0,0.09052361075703007,0.8932013950420091,1.2034350733432404,1.1399376275394524
3494358,199.96,234.95,35.0,4.942857142857143,26.0,110.0,le creuset,Dutch Ovens & Braisers,34.98999999999998,0.14892530325601186,4.230769230769232,France,-0.8949573789008711,-0.80765476353784,-0.17595050560417072,1,1,0,0,0,0,0,0,0,0,-0.005565733320116803,-0.17690777983144088,0.23982841762103674,0.09493675765152353
1039940,699.95,1105.0,17.0,4.764705882352942,15.0,91.0,all-clad,Cookware Sets,405.05,0.3665610859728505,6.066666666666666,USA,-0.431039474750567,-0.3674183990768585,-0.11510188051673884,1,0,0,0,0,0,0,0,0,1,1.80936744344554,4.393541862881345,2.7481954018195154,3.3582876073510053
4716692,499.96,1002.0,5.0,4.0,1.0,33.0,scanpan,Cookware Sets,502.04,0.5010379241516967,33.0,Other EMEA,0.6192232774516557,0.02693745621020394,-0.5505701329957479,1,0,0,0,0,0,0,0,1,0,1.1730931055111924,1.4909381959288055,0.4015069148990654,0.7447072954568967
2393601,48.96,130.0,39.0,4.82051282051282,7.0,75.0,sur la table,Saucepans,81.03999999999998,0.6233846153846153,10.714285714285714,China,1.6608397191552045,0.52345377813904,-1.30890536669013,1,0,0,0,0,0,0,0,0,0,2.3224972342776966,0.6437590308309326,-0.15141412645908553,0.1333395422410397
1855758,899.95,1290.0,1.0,5.0,2.0,31.0,all-clad,Cookware Sets,390.05,0.3023643410852713,15.5,USA,-0.9324154059602499,-0.428407550837926,0.320388146463619,0,0,0,0,0,0,0,0,0,1,1.400516199303792,4.221390790373327,3.66142234368975,3.9892329857131505
3078144,47.99,117.0,21.0,3.6666666666666665,8.0,68.0,greenpan,Skillets,69.00999999999999,0.5898290598290598,8.5,China,1.1283480457259911,0.04884769295445729,-0.9763399386714752,1,0,0,0,0,0,0,0,0,0,2.1585070754974245,0.4997420820990779,-0.15764541439342927,0.07594996137794696
3820768,129.96,260.95,8.0,4.625,6.0,66.0,all-clad,Skillets,130.98999999999998,0.5019735581529028,11.0,USA,0.7312926857619383,1.232638579342852,0.26155646091736795,1,0,0,0,0,0,0,0,0,1,2.6717718818649097,1.2482270007781877,0.14554427883644155,0.47964195001820137
2446060,149.96,429.0,27.0,4.851851851851851,22.0,122.0,staub,Dutch Ovens & Braisers,279.04,0.6504428904428904,5.545454545454546,France,2.0525930029755814,2.2626769362897265,-0.5688605620459491,1,1,0,0,0,0,0,0,0,0,2.742975958403121,2.2334459505524817,-0.04514447263596014,0.8572316557740342
2755981,1699.95,2644.0,11.0,4.545454545454546,7.0,48.0,demeyere,Cookware Sets,944.05,0.3570537065052949,6.857142857142858,Other EMEA,-0.5052920126675133,1.8241251208708331,2.0623482543850504,1,0,0,0,0,0,0,0,1,0,0.5370026050430589,3.163231653489237,2.3261569496026104,2.642275147151506
3822459,99.96,186.0,56.0,4.410714285714286,14.0,119.0,greenpan,Skillets,86.04,0.4625806451612904,8.5,China,0.5532598141772767,0.37411324305439897,-0.1914982174730835,1,0,0,0,0,0,0,0,0,0,1.5366283022088532,0.7036164492564753,0.17621029070744215,0.38055619826667
2758332,499.95,700.0,28.0,4.857142857142857,3.0,52.0,all-clad,Cookware Sets,200.05,0.2857857142857143,17.333333333333332,China,-1.0618943143435617,-1.2009368064781143,-0.5505919074970969,1,0,0,0,0,0,0,0,0,0,0.6726095635582027,2.0684853041956917,2.74574932251998,2.6496519339304907
